Release date,Product Family,Product,Platform,Impact,Severity,Article,Article,Supercedence: Supercedence,Download,Download,Build Number,Details,Details,Base Score,Temporal Score,Vector String,Assigning CNA
"Oct 12, 2021",Windows,Windows 10 Version 21H1 for ARM64-based Systems,,Security Feature Bypass,Important,5006670,https://support.microsoft.com/help/5006670,5005565,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006670,,CVE-2021-40460,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40460,6.5,5.7,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,Windows Server 2019  (Server Core installation),,Remote Code Execution,Critical,5006672,https://support.microsoft.com/help/5006672,5005030,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006672,,CVE-2021-40461,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40461,8.0,7.0,CVSS:3.1/AV:A/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,Windows 10 Version 21H1 for x64-based Systems,,Security Feature Bypass,Important,5006670,https://support.microsoft.com/help/5006670,5005565,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006670,,CVE-2021-40460,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40460,6.5,5.7,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,Windows Server 2019,,Remote Code Execution,Critical,5006672,https://support.microsoft.com/help/5006672,5005030,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006672,,CVE-2021-40461,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40461,8.0,7.0,CVSS:3.1/AV:A/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Critical,5006672,https://support.microsoft.com/help/5006672,5005030,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006672,,CVE-2021-40461,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40461,8.0,7.0,CVSS:3.1/AV:A/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,Windows 10 Version 1909 for ARM64-based Systems,,Security Feature Bypass,Important,5006667,https://support.microsoft.com/help/5006667,5005566,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006667,,CVE-2021-40460,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40460,6.5,5.7,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,Windows 10 Version 1909 for x64-based Systems,,Security Feature Bypass,Important,5006667,https://support.microsoft.com/help/5006667,5005566,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006667,,CVE-2021-40460,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40460,6.5,5.7,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,Windows 10 Version 1909 for 32-bit Systems,,Security Feature Bypass,Important,5006667,https://support.microsoft.com/help/5006667,5005566,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006667,,CVE-2021-40460,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40460,6.5,5.7,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,Windows Server 2019  (Server Core installation),,Security Feature Bypass,Important,5006672,https://support.microsoft.com/help/5006672,5005030,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006672,,CVE-2021-40460,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40460,6.5,5.7,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,Windows Server 2019,,Security Feature Bypass,Important,5006672,https://support.microsoft.com/help/5006672,5005030,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006672,,CVE-2021-40460,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40460,6.5,5.7,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,Windows 10 Version 1809 for ARM64-based Systems,,Security Feature Bypass,Important,5006672,https://support.microsoft.com/help/5006672,5005030,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006672,,CVE-2021-40460,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40460,6.5,5.7,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,Windows 10 Version 1809 for x64-based Systems,,Security Feature Bypass,Important,5006672,https://support.microsoft.com/help/5006672,5005030,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006672,,CVE-2021-40460,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40460,6.5,5.7,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,Windows 10 Version 1809 for 32-bit Systems,,Security Feature Bypass,Important,5006672,https://support.microsoft.com/help/5006672,5005030,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006672,,CVE-2021-40460,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40460,6.5,5.7,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,"Windows Server, version 20H2 (Server Core Installation)",,Security Feature Bypass,Important,5006670,https://support.microsoft.com/help/5006670,5005565,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006670,,CVE-2021-40456,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40456,5.3,4.6,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,"Windows Server, version 2004 (Server Core installation)",,Security Feature Bypass,Important,5006670,https://support.microsoft.com/help/5006670,5005565,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006670,,CVE-2021-40456,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40456,5.3,4.6,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,Windows Server 2022 (Server Core installation),,Security Feature Bypass,Important,5006699,https://support.microsoft.com/help/5006699,5005575,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006699,,CVE-2021-40456,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40456,5.3,4.6,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,Windows Server 2022,,Security Feature Bypass,Important,5006699,https://support.microsoft.com/help/5006699,5005575,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006699,,CVE-2021-40456,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40456,5.3,4.6,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,Windows Server 2019  (Server Core installation),,Security Feature Bypass,Important,5006672,https://support.microsoft.com/help/5006672,5005030,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006672,,CVE-2021-40456,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40456,5.3,4.6,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,Windows Server 2019,,Security Feature Bypass,Important,5006672,https://support.microsoft.com/help/5006672,5005030,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006672,,CVE-2021-40456,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40456,5.3,4.6,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Microsoft Office,Microsoft Office 2013 Service Pack 1 (64-bit editions),,Remote Code Execution,Important,5001985,https://support.microsoft.com/kb/5001985,5001955,Security Update,https://www.microsoft.com/downloads/details.aspx?familyid=c571d4cc-6b2e-4168-bd08-ed2ae7373cbb,,CVE-2021-40473,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40473,7.8,6.8,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Microsoft Office,Microsoft Office 2013 Service Pack 1 (32-bit editions),,Remote Code Execution,Important,5001985,https://support.microsoft.com/kb/5001985,5001955,Security Update,https://www.microsoft.com/downloads/details.aspx?familyid=91c95a45-5427-40f5-8a6b-dfa51168f3c6,,CVE-2021-40473,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40473,7.8,6.8,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Microsoft Office,Microsoft Office 2013 RT Service Pack 1,,Remote Code Execution,Important,5001985,https://support.microsoft.com/kb/5001985,5001955,Security Update,,,CVE-2021-40473,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40473,7.8,6.8,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Microsoft Office,Microsoft Office 2016 (64-bit edition),,Remote Code Execution,Important,5001982,https://support.microsoft.com/kb/5001982,5001951,Security Update,https://www.microsoft.com/downloads/details.aspx?familyid=c48f8ad1-499a-4c59-9d54-355328862119,,CVE-2021-40473,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40473,7.8,6.8,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Microsoft Office,Microsoft Office 2016 (32-bit edition),,Remote Code Execution,Important,5001982,https://support.microsoft.com/kb/5001982,5001951,Security Update,https://www.microsoft.com/downloads/details.aspx?familyid=7e6d4100-1186-4022-8172-6123ca89482e,,CVE-2021-40473,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40473,7.8,6.8,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Microsoft Office,Microsoft Office LTSC 2021 for 32-bit editions,,Remote Code Execution,Important,Click to Run,https://docs.microsoft.com/en-us/officeupdates/microsoft365-apps-security-updates,,Security Update,,,CVE-2021-40473,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40473,7.8,6.8,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Microsoft Office,Microsoft Office LTSC 2021 for 64-bit editions,,Remote Code Execution,Important,Click to Run,https://docs.microsoft.com/en-us/officeupdates/microsoft365-apps-security-updates,,Security Update,,,CVE-2021-40473,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40473,7.8,6.8,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Microsoft Office,Microsoft 365 Apps for Enterprise for 64-bit Systems,,Remote Code Execution,Important,Click to Run,https://docs.microsoft.com/en-us/officeupdates/office365-proplus-security-updates,,Security Update,,,CVE-2021-40473,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40473,7.8,6.8,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Microsoft Office,Microsoft 365 Apps for Enterprise for 32-bit Systems,,Remote Code Execution,Important,Click to Run,https://docs.microsoft.com/en-us/officeupdates/office365-proplus-security-updates,,Security Update,,,CVE-2021-40473,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40473,7.8,6.8,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Microsoft Office,Microsoft Office 2019 for 64-bit editions,,Remote Code Execution,Important,Click to Run,https://docs.microsoft.com/en-us/officeupdates/microsoft365-apps-security-updates,,Security Update,,,CVE-2021-40473,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40473,7.8,6.8,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Microsoft Office,Microsoft Office 2019 for 32-bit editions,,Remote Code Execution,Important,Click to Run,https://docs.microsoft.com/en-us/officeupdates/microsoft365-apps-security-updates,,Security Update,,,CVE-2021-40473,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40473,7.8,6.8,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,Windows Server 2012 R2 (Server Core installation),,Elevation of Privilege,Important,5006714,https://support.microsoft.com/help/5006714,5005613,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006714,,CVE-2021-40449,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40449,7.8,7.2,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,Windows Server 2012 R2 (Server Core installation),,Elevation of Privilege,Important,5006729,https://support.microsoft.com/help/5006729,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006729,,CVE-2021-40449,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40449,7.8,7.2,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,Windows Server 2012 R2,,Elevation of Privilege,Important,5006714,https://support.microsoft.com/help/5006714,5005613,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006714,,CVE-2021-40449,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40449,7.8,7.2,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,Windows Server 2012 R2,,Elevation of Privilege,Important,5006729,https://support.microsoft.com/help/5006729,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006729,,CVE-2021-40449,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40449,7.8,7.2,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,Windows Server 2012 (Server Core installation),,Elevation of Privilege,Important,5006739,https://support.microsoft.com/help/5006739,5005623,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006739,,CVE-2021-40449,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40449,7.8,7.2,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,Windows Server 2012 (Server Core installation),,Elevation of Privilege,Important,5006732,https://support.microsoft.com/help/5006732,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006732,,CVE-2021-40449,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40449,7.8,7.2,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,Windows Server 2012,,Elevation of Privilege,Important,5006739,https://support.microsoft.com/help/5006739,5005623,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006739,,CVE-2021-40449,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40449,7.8,7.2,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,Windows Server 2012,,Elevation of Privilege,Important,5006732,https://support.microsoft.com/help/5006732,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006732,,CVE-2021-40449,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40449,7.8,7.2,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
"Oct 12, 2021",ESU,Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),,Elevation of Privilege,Important,5006743,https://support.microsoft.com/help/5006743,5005633,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006743,,CVE-2021-40449,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40449,7.8,7.2,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
"Oct 12, 2021",ESU,Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),,Elevation of Privilege,Important,5006728,https://support.microsoft.com/help/5006728,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006728,,CVE-2021-40449,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40449,7.8,7.2,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
"Oct 12, 2021",ESU,Windows Server 2008 R2 for x64-based Systems Service Pack 1,,Elevation of Privilege,Important,5006743,https://support.microsoft.com/help/5006743,5005633,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006743,,CVE-2021-40449,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40449,7.8,7.2,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
"Oct 12, 2021",ESU,Windows Server 2008 R2 for x64-based Systems Service Pack 1,,Elevation of Privilege,Important,5006728,https://support.microsoft.com/help/5006728,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006728,,CVE-2021-40449,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40449,7.8,7.2,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
"Oct 12, 2021",ESU,Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),,Elevation of Privilege,Important,5006736,https://support.microsoft.com/help/5006736,5005606,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006736,,CVE-2021-40449,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40449,7.8,7.2,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
"Oct 12, 2021",ESU,Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),,Elevation of Privilege,Important,5006715,https://support.microsoft.com/help/5006715,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006715,,CVE-2021-40449,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40449,7.8,7.2,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
"Oct 12, 2021",ESU,Windows Server 2008 for x64-based Systems Service Pack 2,,Elevation of Privilege,Important,5006736,https://support.microsoft.com/help/5006736,5005606,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006736,,CVE-2021-40449,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40449,7.8,7.2,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
"Oct 12, 2021",ESU,Windows Server 2008 for x64-based Systems Service Pack 2,,Elevation of Privilege,Important,5006715,https://support.microsoft.com/help/5006715,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006715,,CVE-2021-40449,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40449,7.8,7.2,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
"Oct 12, 2021",ESU,Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),,Elevation of Privilege,Important,5006736,https://support.microsoft.com/help/5006736,5005606,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006736,,CVE-2021-40449,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40449,7.8,7.2,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
"Oct 12, 2021",ESU,Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),,Elevation of Privilege,Important,5006715,https://support.microsoft.com/help/5006715,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006715,,CVE-2021-40449,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40449,7.8,7.2,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
"Oct 12, 2021",ESU,Windows Server 2008 for 32-bit Systems Service Pack 2,,Elevation of Privilege,Important,5006736,https://support.microsoft.com/help/5006736,5005606,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006736,,CVE-2021-40449,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40449,7.8,7.2,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
"Oct 12, 2021",ESU,Windows Server 2008 for 32-bit Systems Service Pack 2,,Elevation of Privilege,Important,5006715,https://support.microsoft.com/help/5006715,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006715,,CVE-2021-40449,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40449,7.8,7.2,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,Windows RT 8.1,,Elevation of Privilege,Important,5006714,https://support.microsoft.com/help/5006714,5005613,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006714,,CVE-2021-40449,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40449,7.8,7.2,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,Windows 8.1 for x64-based systems,,Elevation of Privilege,Important,5006714,https://support.microsoft.com/help/5006714,5005613,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006714,,CVE-2021-40449,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40449,7.8,7.2,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,Windows 8.1 for x64-based systems,,Elevation of Privilege,Important,5006729,https://support.microsoft.com/help/5006729,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006729,,CVE-2021-40449,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40449,7.8,7.2,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,Windows 8.1 for 32-bit systems,,Elevation of Privilege,Important,5006714,https://support.microsoft.com/help/5006714,5005613,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006714,,CVE-2021-40449,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40449,7.8,7.2,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
"Oct 12, 2021",Windows,Windows 8.1 for 32-bit systems,,Elevation of Privilege,Important,5006729,https://support.microsoft.com/help/5006729,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006729,,CVE-2021-40449,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40449,7.8,7.2,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
"Oct 12, 2021",ESU,Windows 7 for x64-based Systems Service Pack 1,,Elevation of Privilege,Important,5006743,https://support.microsoft.com/help/5006743,5005633,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006743,,CVE-2021-40449,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40449,7.8,7.2,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
"Oct 12, 2021",ESU,Windows 7 for x64-based Systems Service Pack 1,,Elevation of Privilege,Important,5006728,https://support.microsoft.com/help/5006728,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006728,,CVE-2021-40449,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40449,7.8,7.2,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
"Oct 12, 2021",ESU,Windows 7 for 32-bit Systems Service Pack 1,,Elevation of Privilege,Important,5006743,https://support.microsoft.com/help/5006743,5005633,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006743,,CVE-2021-40449,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40449,7.8,7.2,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
"Oct 12, 2021",ESU,Windows 7 for 32-bit Systems Service Pack 1,,Elevation of Privilege,Important,5006728,https://support.microsoft.com/help/5006728,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5006728,,CVE-2021-40449,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-40449,7.8,7.2,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
